Subject No.,No,Number Per One Dimension,Gender,Size,Width of shoulders,Vertical distance between shoulderes and table surface (shoulder normal),Vertical distance between shoulderes and table surface (round shoulder),Vertical distance between eye level and table surface,Vertical distance between Head posture device and table surface,Vertical distance between Chair and the ground,Horizational Distance (CM),Horizontal distance between eyes and head posture device,Shoulder Posture ,Head Posture,Sensor 1,Sensor 2 ,Sensor 3,Sensor 4
17,2902,22,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),728,569,703,657
17,2903,23,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),720,565,707,667
17,2904,24,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),720,556,702,663
17,2905,25,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),713,559,706,663
17,2906,26,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),720,558,699,665
17,2907,27,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),728,551,704,659
17,2908,28,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),722,558,701,656
17,2909,29,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),724,550,708,658
17,2910,30,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),728,561,701,671
17,2911,31,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),726,560,702,658
17,2912,32,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),728,543,698,662
17,2913,33,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),725,548,699,661
17,2914,34,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),723,557,705,662
17,2915,35,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),723,565,707,648
17,2916,36,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),721,546,700,656
17,2917,37,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),715,552,709,653
17,2918,38,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),724,549,708,663
17,2919,39,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),727,562,704,660
17,2920,40,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),725,554,705,669
17,2921,41,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),731,560,706,662
17,2922,42,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),722,545,710,664
17,2923,43,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),722,554,705,659
17,2924,44,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),727,554,701,668
17,2925,45,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),720,554,710,664
17,2926,46,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),731,554,714,658
17,2927,47,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),719,575,700,668
17,2928,48,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),721,561,704,661
17,2929,49,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),722,556,707,656
17,2930,50,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),728,559,705,676
17,2931,51,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),726,546,708,650
17,2932,52,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),720,565,712,659
17,2933,53,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),725,558,710,664
17,2934,54,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),722,567,710,662
17,2935,55,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),718,565,711,660
17,2936,56,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),725,560,702,659
17,2937,57,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),724,579,703,670
17,2938,58,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),727,559,709,669
17,2939,59,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),728,561,714,659
17,2940,60,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Extreme),721,568,713,669
17,2941,1,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),741,616,723,667
17,2942,2,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,598,728,671
17,2943,3,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),742,609,717,679
17,2944,4,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,602,713,669
17,2945,5,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),737,621,717,668
17,2946,6,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),732,601,722,677
17,2947,7,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,603,717,666
17,2948,8,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),730,605,728,671
17,2949,9,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,611,722,667
17,2950,10,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),734,600,726,670
17,2951,11,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),742,599,723,672
17,2952,12,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),739,612,719,672
17,2953,13,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),733,600,726,671
17,2954,14,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),739,612,724,672
17,2955,15,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),733,614,730,663
17,2956,16,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),742,612,730,671
17,2957,17,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),742,609,723,671
17,2958,18,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),740,607,719,671
17,2959,19,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),742,617,725,677
17,2960,20,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),744,599,726,679
17,2961,21,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),738,614,716,673
17,2962,22,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),744,615,725,672
17,2963,23,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),741,617,719,681
17,2964,24,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),738,609,717,675
17,2965,25,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),736,610,725,665
17,2966,26,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,606,721,674
17,2967,27,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),743,610,718,674
17,2968,28,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),737,619,730,685
17,2969,29,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),737,615,720,671
17,2970,30,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),736,607,725,677
17,2971,31,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),741,606,717,670
17,2972,32,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),738,623,720,674
17,2973,33,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),750,610,727,672
17,2974,34,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),743,612,717,674
17,2975,35,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),733,612,722,667
17,2976,36,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),738,609,727,680
17,2977,37,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),740,623,726,669
17,2978,38,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,618,727,670
17,2979,39,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),743,618,726,671
17,2980,40,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),736,618,718,676
17,2981,41,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,605,720,682
17,2982,42,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),741,611,723,681
17,2983,43,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),747,611,726,687
17,2984,44,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),741,621,721,670
17,2985,45,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),741,617,730,679
17,2986,46,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),740,611,725,684
17,2987,47,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),737,626,733,672
17,2988,48,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),740,620,726,677
17,2989,49,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),744,611,722,672
17,2990,50,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),746,617,726,670
17,2991,51,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),739,602,728,678
17,2992,52,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),743,622,717,683
17,2993,53,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,612,723,679
17,2994,54,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),735,621,727,683
17,2995,55,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),739,623,728,680
17,2996,56,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),743,612,714,680
17,2997,57,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),738,610,728,672
17,2998,58,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),739,618,728,679
17,2999,59,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),734,613,727,683
17,3000,60,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Poking Chin (Acceptable),741,620,731,682
17,3001,1,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),735,643,724,675
17,3002,2,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),756,637,724,674
17,3003,3,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),747,638,727,673
17,3004,4,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),738,631,721,680
17,3005,5,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),752,644,734,686
17,3006,6,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),748,624,728,678
17,3007,7,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),749,624,728,681
17,3008,8,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),750,629,726,679
17,3009,9,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),753,626,727,672
17,3010,10,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),746,637,734,678
17,3011,11,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),751,618,731,678
17,3012,12,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),754,625,733,671
17,3013,13,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),740,632,723,679
17,3014,14,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),734,635,723,675
17,3015,15,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),747,636,737,677
17,3016,16,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),751,622,729,684
17,3017,17,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),743,631,727,664
17,3018,18,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),739,636,732,681
17,3019,19,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),749,623,733,675
17,3020,20,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),747,617,733,677
17,3021,21,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),743,625,727,673
17,3022,22,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),748,628,728,686
17,3023,23,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),741,641,733,685
17,3024,24,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),747,624,732,679
17,3025,25,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),745,631,736,686
17,3026,26,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),741,635,731,678
17,3027,27,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),747,634,734,675
17,3028,28,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),740,619,722,682
17,3029,29,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),741,628,729,677
17,3030,30,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),751,619,729,686
17,3031,31,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),740,633,720,680
17,3032,32,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),749,635,738,677
17,3033,33,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),744,632,739,671
17,3034,34,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),742,621,736,674
17,3035,35,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),749,634,723,677
17,3036,36,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),750,630,726,678
17,3037,37,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),742,622,734,680
17,3038,38,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),742,618,726,679
17,3039,39,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),755,628,723,669
17,3040,40,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),740,631,726,689
17,3041,41,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),743,636,730,675
17,3042,42,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),744,630,734,681
17,3043,43,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),743,639,735,675
17,3044,44,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),754,635,727,676
17,3045,45,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),741,633,731,674
17,3046,46,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),745,638,732,678
17,3047,47,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),747,629,735,677
17,3048,48,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),741,636,730,683
17,3049,49,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),746,624,723,679
17,3050,50,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),747,638,725,683
17,3051,51,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),747,633,728,685
17,3052,52,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),744,649,727,679
17,3053,53,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),739,629,730,681
17,3054,54,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),749,619,728,675
17,3055,55,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),745,624,733,680
17,3056,56,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),737,638,729,680
17,3057,57,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),751,621,727,678
17,3058,58,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),749,626,729,675
17,3059,59,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),742,628,731,680
17,3060,60,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neutral Position(Best Position),738,627,723,674
17,3061,1,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,742,640,724,678
17,3062,2,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,740,649,722,675
17,3063,3,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,739,637,727,679
17,3064,4,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,745,648,719,676
17,3065,5,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,740,644,718,662
17,3066,6,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,745,629,722,672
17,3067,7,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,747,632,733,676
17,3068,8,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,735,642,720,664
17,3069,9,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,751,641,720,674
17,3070,10,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,746,645,721,666
17,3071,11,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,742,642,721,675
17,3072,12,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,741,634,717,681
17,3073,13,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,743,639,724,666
17,3074,14,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,742,639,726,676
17,3075,15,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,746,629,720,675
17,3076,16,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,745,636,725,671
17,3077,17,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,740,637,726,679
17,3078,18,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,739,637,723,677
17,3079,19,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,736,628,721,680
17,3080,20,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,736,646,723,673
17,3081,21,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,733,643,722,679
17,3082,22,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,745,631,726,676
17,3083,23,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,741,647,723,664
17,3084,24,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,744,640,726,676
17,3085,25,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,740,634,722,669
17,3086,26,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,752,655,724,686
17,3087,27,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,738,645,724,675
17,3088,28,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,735,648,729,675
17,3089,29,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,745,634,728,667
17,3090,30,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,737,637,727,675
17,3091,31,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,743,640,723,669
17,3092,32,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,739,633,724,679
17,3093,33,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,742,627,729,678
17,3094,34,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,743,654,722,668
17,3095,35,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,731,638,726,675
17,3096,36,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,743,645,722,670
17,3097,37,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,742,636,725,669
17,3098,38,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,740,643,728,667
17,3099,39,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,745,632,725,675
17,3100,40,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,749,634,720,668
17,3101,41,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,737,631,725,691
17,3102,42,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,741,633,729,670
17,3103,43,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,752,636,730,679
17,3104,44,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,742,651,730,671
17,3105,45,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,746,646,720,675
17,3106,46,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,743,624,722,677
17,3107,47,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,742,642,726,672
17,3108,48,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,745,639,728,669
17,3109,49,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,740,637,733,671
17,3110,50,Female,L,45,28,27,44,48,50,70,66,Round Shoulder,Neck Extension,751,650,729,675
